path,time_started,winner,reason,number_of_moves,player_white_name,player_white_wrong_moves,player_white_wrong_actions,player_white_reflections_used,player_white_reflections_used_before_board,player_white_model,material_count_white,material_count_black,player_black_name,player_black_wrong_moves,player_black_wrong_actions,player_black_reflections_used,player_black_reflections_used_before_board,player_black_model,black_model_prompt_tokens,black_model_completion_tokens,black_model_total_tokens
../_logs/no_reflection/2025-01-19_anthropic.claude-v3-5-sonnet-v2_2/2025.01.19_19:09.json,2025.01.19_19:09,NONE,Max moves reached,200,Random_Player,0,0,0,0,N/A,14,6,Player_Black,0,0,0,0,anthropic.claude-v3-5-sonnet-v2,114415,17771,132186
../_logs/no_reflection/2025-01-19_anthropic.claude-v3-5-sonnet-v2_2/2025.01.19_22:31.json,2025.01.19_22:31,NONE,Max moves reached,200,Random_Player,0,0,0,0,N/A,11,17,Player_Black,0,0,0,0,anthropic.claude-v3-5-sonnet-v2,116401,17001,133402
../_logs/no_reflection/2025-01-19_anthropic.claude-v3-5-sonnet-v2_2/2025.01.19_20:21.json,2025.01.19_20:21,NONE,Max moves reached,200,Random_Player,0,0,0,0,N/A,9,11,Player_Black,0,0,0,0,anthropic.claude-v3-5-sonnet-v2,114934,19004,133938
../_logs/no_reflection/2025-01-19_anthropic.claude-v3-5-sonnet-v2_2/2025.01.19_23:11.json,2025.01.19_23:11,NONE,Max moves reached,200,Random_Player,0,0,0,0,N/A,11,5,Player_Black,0,0,0,0,anthropic.claude-v3-5-sonnet-v2,115260,16981,132241
../_logs/no_reflection/2025-01-19_anthropic.claude-v3-5-sonnet-v2_2/2025.01.19_16:37.json,2025.01.19_16:37,NONE,Max moves reached,200,Random_Player,0,0,0,0,N/A,17,0,Player_Black,0,0,0,0,anthropic.claude-v3-5-sonnet-v2,111109,18420,129529
../_logs/no_reflection/2025-01-19_anthropic.claude-v3-5-sonnet-v2_2/2025.01.19_23:07.json,2025.01.19_23:07,Random_Player,Too many wrong actions,22,Random_Player,0,0,0,0,N/A,30,36,Player_Black,3,0,0,0,anthropic.claude-v3-5-sonnet-v2,14515,1949,16464
../_logs/no_reflection/2025-01-19_anthropic.claude-v3-5-sonnet-v2_2/2025.01.20_01:36.json,2025.01.20_01:36,NONE,Max moves reached,200,Random_Player,0,0,0,0,N/A,17,6,Player_Black,0,0,0,0,anthropic.claude-v3-5-sonnet-v2,114638,19215,133853
../_logs/no_reflection/2025-01-19_anthropic.claude-v3-5-sonnet-v2_2/2025.01.20_01:00.json,2025.01.20_01:00,NONE,Max moves reached,200,Random_Player,0,0,0,0,N/A,14,8,Player_Black,0,0,0,0,anthropic.claude-v3-5-sonnet-v2,112466,17807,130273
../_logs/no_reflection/2025-01-14_gemini-1.5-pro-preview-0409/2025.01.14_11:20.json,2025.01.14_11:20,Random_Player,ERROR OCCURED,5,Random_Player,0,0,0,0,N/A,39,39,Player_Black,1,0,0,0,gemini-1.5-pro-preview-0409,2461,68,2529
../_logs/no_reflection/2025-01-14_gemini-1.5-pro-preview-0409/2025.01.14_11:16.json,2025.01.14_11:16,Random_Player,ERROR OCCURED,11,Random_Player,0,0,0,0,N/A,39,39,Player_Black,1,0,0,0,gemini-1.5-pro-preview-0409,5101,130,5231
../_logs/no_reflection/2025-01-14_gemini-1.5-pro-preview-0409/2025.01.14_11:18_1736842762611.json,2025.01.14_11:18,Random_Player,ERROR OCCURED,5,Random_Player,0,0,0,0,N/A,39,39,Player_Black,1,0,0,0,gemini-1.5-pro-preview-0409,2460,64,2524
../_logs/no_reflection/2025-01-14_gemini-1.5-pro-preview-0409/2025.01.14_11:17.json,2025.01.14_11:17,Random_Player,ERROR OCCURED,5,Random_Player,0,0,0,0,N/A,39,39,Player_Black,1,0,0,0,gemini-1.5-pro-preview-0409,2466,67,2533
../_logs/no_reflection/2025-01-14_gemini-1.5-pro-preview-0409/2025.01.14_11:21.json,2025.01.14_11:21,Random_Player,ERROR OCCURED,5,Random_Player,0,0,0,0,N/A,39,39,Player_Black,1,0,0,0,gemini-1.5-pro-preview-0409,2460,64,2524
../_logs/no_reflection/2025-01-14_gemini-1.5-pro-preview-0409/2025.01.14_11:17_1736842695073.json,2025.01.14_11:17,Random_Player,ERROR OCCURED,7,Random_Player,0,0,0,0,N/A,39,39,Player_Black,1,0,0,0,gemini-1.5-pro-preview-0409,3312,85,3397
../_logs/no_reflection/2025-01-14_gemini-1.5-pro-preview-0409/2025.01.14_11:18.json,2025.01.14_11:18,Random_Player,ERROR OCCURED,5,Random_Player,0,0,0,0,N/A,39,39,Player_Black,1,0,0,0,gemini-1.5-pro-preview-0409,2460,64,2524
../_logs/no_reflection/2025-01-14_gemini-1.5-pro-preview-0409/2025.01.14_11:14.json,2025.01.14_11:14,Random_Player,ERROR OCCURED,7,Random_Player,0,0,0,0,N/A,39,39,Player_Black,1,0,0,0,gemini-1.5-pro-preview-0409,3314,87,3401
../_logs/no_reflection/2025-01-14_gemini-1.5-pro-preview-0409/2025.01.14_11:15.json,2025.01.14_11:15,Random_Player,ERROR OCCURED,5,Random_Player,0,0,0,0,N/A,39,39,Player_Black,1,0,0,0,gemini-1.5-pro-preview-0409,2460,66,2526
../_logs/no_reflection/2025-01-14_gemini-1.5-pro-preview-0409/2025.01.14_11:19.json,2025.01.14_11:19,Random_Player,ERROR OCCURED,13,Random_Player,0,0,0,0,N/A,39,39,Player_Black,1,0,0,0,gemini-1.5-pro-preview-0409,5958,153,6111
../_logs/no_reflection/2025-01-15_ministral-8b-instruct-2410_q8-0/2025.01.15_16:49_1736949000645.json,2025.01.15_16:49,Random_Player,Too many wrong actions,12,Random_Player,0,0,0,0,N/A,39,39,Player_Black,3,0,0,0,ministral-8b-instruct-2410,6464,747,7211
../_logs/no_reflection/2025-01-15_ministral-8b-instruct-2410_q8-0/2025.01.15_16:49_1736948957602.json,2025.01.15_16:49,Random_Player,Too many wrong actions,10,Random_Player,0,0,0,0,N/A,39,39,Player_Black,1,2,0,0,ministral-8b-instruct-2410,6079,626,6705
../_logs/no_reflection/2025-01-15_ministral-8b-instruct-2410_q8-0/2025.01.15_16:49_1736948960566.json,2025.01.15_16:49,Random_Player,Too many wrong actions,2,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,3,0,0,ministral-8b-instruct-2410,1093,135,1228
../_logs/no_reflection/2025-01-15_ministral-8b-instruct-2410_q8-0/2025.01.15_16:47_1736948859342.json,2025.01.15_16:47,Random_Player,Too many wrong actions,2,Random_Player,0,0,0,0,N/A,39,39,Player_Black,3,0,0,0,ministral-8b-instruct-2410,1299,142,1441
../_logs/no_reflection/2025-01-15_ministral-8b-instruct-2410_q8-0/2025.01.15_16:46_1736948825778.json,2025.01.15_16:46,Random_Player,Too many wrong actions,2,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,3,0,0,ministral-8b-instruct-2410,3418,470,3888
../_logs/no_reflection/2025-01-15_ministral-8b-instruct-2410_q8-0/2025.01.15_16:46.json,2025.01.15_16:46,Random_Player,Too many wrong actions,12,Random_Player,0,0,0,0,N/A,39,36,Player_Black,3,0,0,0,ministral-8b-instruct-2410,7100,763,7863
../_logs/no_reflection/2025-01-15_ministral-8b-instruct-2410_q8-0/2025.01.15_16:50.json,2025.01.15_16:50,Random_Player,Too many wrong actions,4,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,3,0,0,ministral-8b-instruct-2410,2871,520,3391
../_logs/no_reflection/2025-01-15_ministral-8b-instruct-2410_q8-0/2025.01.15_16:51_1736949096055.json,2025.01.15_16:51,Random_Player,Too many wrong actions,10,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,3,0,0,ministral-8b-instruct-2410,6009,698,6707
../_logs/no_reflection/2025-01-15_ministral-8b-instruct-2410_q8-0/2025.01.15_16:49_1736948985146.json,2025.01.15_16:49,Random_Player,Too many wrong actions,12,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,3,0,0,ministral-8b-instruct-2410,5918,938,6856
../_logs/no_reflection/2025-01-15_ministral-8b-instruct-2410_q8-0/2025.01.15_16:52_1736949144874.json,2025.01.15_16:52,Random_Player,Too many wrong actions,4,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,3,0,0,ministral-8b-instruct-2410,3391,243,3634
../_logs/no_reflection/2025-01-15_ministral-8b-instruct-2410_q8-0/2025.01.15_16:48_1736948923727.json,2025.01.15_16:48,Random_Player,Too many wrong actions,10,Random_Player,0,0,0,0,N/A,39,39,Player_Black,2,1,0,0,ministral-8b-instruct-2410,5392,567,5959
../_logs/no_reflection/2025-01-15_ministral-8b-instruct-2410_q8-0/2025.01.15_16:51.json,2025.01.15_16:51,Random_Player,Too many wrong actions,6,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,3,0,0,ministral-8b-instruct-2410,8157,604,8761
../_logs/no_reflection/2025-01-15_ministral-8b-instruct-2410_q8-0/2025.01.15_16:47.json,2025.01.15_16:47,Random_Player,Too many wrong actions,22,Random_Player,0,0,0,0,N/A,39,39,Player_Black,1,2,0,0,ministral-8b-instruct-2410,11587,1163,12750
../_logs/no_reflection/2025-01-15_ministral-8b-instruct-2410_q8-0/2025.01.15_16:50_1736949017617.json,2025.01.15_16:50,Random_Player,Too many wrong actions,6,Random_Player,0,0,0,0,N/A,39,39,Player_Black,3,0,0,0,ministral-8b-instruct-2410,5330,528,5858
../_logs/no_reflection/2025-01-15_ministral-8b-instruct-2410_q8-0/2025.01.15_16:52.json,2025.01.15_16:52,Random_Player,Too many wrong actions,2,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,3,0,0,ministral-8b-instruct-2410,2040,235,2275
../_logs/no_reflection/2025-01-15_ministral-8b-instruct-2410_q8-0/2025.01.15_16:47_1736948891455.json,2025.01.15_16:47,Random_Player,Too many wrong actions,22,Random_Player,0,0,0,0,N/A,36,36,Player_Black,1,2,0,0,ministral-8b-instruct-2410,10913,1189,12102
../_logs/no_reflection/2025-01-15_ministral-8b-instruct-2410_q8-0/2025.01.15_16:48_1736948943739.json,2025.01.15_16:48,Random_Player,Too many wrong actions,12,Random_Player,0,0,0,0,N/A,30,38,Player_Black,3,0,0,0,ministral-8b-instruct-2410,8235,1065,9300
../_logs/no_reflection/2025-01-15_ministral-8b-instruct-2410_q8-0/2025.01.15_16:48.json,2025.01.15_16:48,Random_Player,Too many wrong actions,8,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,3,0,0,ministral-8b-instruct-2410,5271,824,6095
../_logs/no_reflection/2025-01-15_ministral-8b-instruct-2410_q8-0/2025.01.15_16:50_1736949041685.json,2025.01.15_16:50,Random_Player,Too many wrong actions,2,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,3,0,0,ministral-8b-instruct-2410,1717,259,1976
../_logs/no_reflection/2025-01-15_ministral-8b-instruct-2410_q8-0/2025.01.15_16:49.json,2025.01.15_16:49,Random_Player,Too many wrong actions,2,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,3,0,0,ministral-8b-instruct-2410,1776,142,1918
../_logs/no_reflection/2025-01-15_ministral-8b-instruct-2410_q8-0/2025.01.15_16:49_1736948987987.json,2025.01.15_16:49,Random_Player,Too many wrong actions,2,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,3,0,0,ministral-8b-instruct-2410,1076,101,1177
../_logs/no_reflection/2025-01-15_ministral-8b-instruct-2410_q8-0/2025.01.15_16:46_1736948801940.json,2025.01.15_16:46,Random_Player,Too many wrong actions,16,Random_Player,0,0,0,0,N/A,39,39,Player_Black,3,0,0,0,ministral-8b-instruct-2410,9553,1167,10720
../_logs/no_reflection/2025-01-15_ministral-8b-instruct-2410_q8-0/2025.01.15_16:50_1736949026055.json,2025.01.15_16:50,Random_Player,Too many wrong actions,6,Random_Player,0,0,0,0,N/A,39,39,Player_Black,3,0,0,0,ministral-8b-instruct-2410,4135,491,4626
../_logs/no_reflection/2025-01-15_ministral-8b-instruct-2410_q8-0/2025.01.15_16:45.json,2025.01.15_16:45,Random_Player,Too many wrong actions,14,Random_Player,0,0,0,0,N/A,39,39,Player_Black,3,0,0,0,ministral-8b-instruct-2410,7180,754,7934
../_logs/no_reflection/2025-01-15_ministral-8b-instruct-2410_q8-0/2025.01.15_16:50_1736949073605.json,2025.01.15_16:50,Random_Player,Too many wrong actions,24,Random_Player,0,0,0,0,N/A,39,39,Player_Black,1,2,0,0,ministral-8b-instruct-2410,19283,2083,21366
../_logs/no_reflection/2025-01-15_ministral-8b-instruct-2410_q8-0/2025.01.15_16:52_1736949139032.json,2025.01.15_16:52,Random_Player,Too many wrong actions,8,Random_Player,0,0,0,0,N/A,39,39,Player_Black,1,2,0,0,ministral-8b-instruct-2410,5443,589,6032
../_logs/no_reflection/2025-01-15_ministral-8b-instruct-2410_q8-0/2025.01.15_16:46_1736948814437.json,2025.01.15_16:46,Random_Player,Too many wrong actions,8,Random_Player,0,0,0,0,N/A,39,39,Player_Black,1,2,0,0,ministral-8b-instruct-2410,3562,456,4018
../_logs/no_reflection/2025-01-15_ministral-8b-instruct-2410_q8-0/2025.01.15_16:51_1736949123018.json,2025.01.15_16:51,Random_Player,Too many wrong actions,26,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,3,0,0,ministral-8b-instruct-2410,15627,1613,17240
../_logs/no_reflection/2025-01-15_ministral-8b-instruct-2410_q8-0/2025.01.15_16:50_1736949036897.json,2025.01.15_16:50,Random_Player,Too many wrong actions,8,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,3,0,0,ministral-8b-instruct-2410,4843,657,5500
../_logs/no_reflection/2025-01-15_ministral-8b-instruct-2410_q8-0/2025.01.15_16:49_1736948970211.json,2025.01.15_16:49,Random_Player,Too many wrong actions,8,Random_Player,0,0,0,0,N/A,39,39,Player_Black,2,1,0,0,ministral-8b-instruct-2410,4965,567,5532
../_logs/no_reflection/2025-01-09_gemini-2.0-flash-thinking-exp-1219_3/2025.01.09_12:05.json,2025.01.09_12:05,Random_Player,Too many wrong actions,2,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,3,0,0,gemini-2.0-flash-thinking-exp-1219,7839,1931,9770
../_logs/no_reflection/2025-01-09_gemini-2.0-flash-thinking-exp-1219_3/2025.01.09_12:08.json,2025.01.09_12:08,Random_Player,Too many wrong actions,2,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,3,0,0,gemini-2.0-flash-thinking-exp-1219,5149,958,6107
../_logs/no_reflection/2025-01-09_gemini-2.0-flash-thinking-exp-1219_3/2025.01.09_12:12.json,2025.01.09_12:12,Random_Player,Too many wrong actions,2,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,3,0,0,gemini-2.0-flash-thinking-exp-1219,5363,1156,6519
../_logs/no_reflection/2025-01-09_gemini-2.0-flash-thinking-exp-1219_3/2025.01.09_12:11.json,2025.01.09_12:11,Random_Player,Too many wrong actions,2,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,3,0,0,gemini-2.0-flash-thinking-exp-1219,5021,1231,6252
../_logs/no_reflection/2025-01-09_gemini-2.0-flash-thinking-exp-1219_3/2025.01.09_12:07.json,2025.01.09_12:07,Random_Player,Too many wrong actions,2,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,3,0,0,gemini-2.0-flash-thinking-exp-1219,4540,885,5425
../_logs/no_reflection/2025-01-09_gemini-2.0-flash-thinking-exp-1219_3/2025.01.09_12:06.json,2025.01.09_12:06,Random_Player,Too many wrong actions,2,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,3,0,0,gemini-2.0-flash-thinking-exp-1219,7356,1127,8483
../_logs/no_reflection/2025-01-09_gemini-2.0-flash-thinking-exp-1219_3/2025.01.09_12:10.json,2025.01.09_12:10,Random_Player,Too many wrong actions,2,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,3,0,0,gemini-2.0-flash-thinking-exp-1219,3393,852,4245
../_logs/no_reflection/2024-11-09_gpt-4-turbo-2024-04-09/2024.11.09_18:18.json,2024.11.09_18:18,Random_Player,Checkmate,141,Random_Player,0,0,0,0,N/A,23,18,Player_Black,0,0,0,0,gpt-4-turbo-2024-04-09,57346,840,58186
../_logs/no_reflection/2024-11-09_gpt-4-turbo-2024-04-09/2024.11.09_18:42.json,2024.11.09_18:42,NONE,Max moves reached,200,Random_Player,0,0,0,0,N/A,14,15,Player_Black,0,0,0,0,gpt-4-turbo-2024-04-09,85128,1201,86329
../_logs/no_reflection/2024-11-09_gpt-4-turbo-2024-04-09/2024.11.09_19:18.json,2024.11.09_19:18,NONE,Max moves reached,200,Random_Player,0,0,0,0,N/A,13,4,Player_Black,0,0,0,0,gpt-4-turbo-2024-04-09,84252,1228,85480
../_logs/no_reflection/2024-11-09_gpt-4-turbo-2024-04-09/2024.11.09_18:25.json,2024.11.09_18:25,NONE,Max moves reached,200,Random_Player,0,0,0,0,N/A,25,19,Player_Black,0,0,0,0,gpt-4-turbo-2024-04-09,85156,1200,86356
../_logs/no_reflection/2024-11-09_gpt-4-turbo-2024-04-09/2024.11.09_19:08.json,2024.11.09_19:08,NONE,Max moves reached,200,Random_Player,0,0,0,0,N/A,16,21,Player_Black,0,0,0,0,gpt-4-turbo-2024-04-09,87614,1201,88815
../_logs/no_reflection/2024-11-09_gpt-4-turbo-2024-04-09/2024.11.09_18:33.json,2024.11.09_18:33,NONE,Max moves reached,200,Random_Player,0,0,0,0,N/A,22,14,Player_Black,0,0,0,0,gpt-4-turbo-2024-04-09,83564,1200,84764
../_logs/no_reflection/2024-11-09_gpt-4-turbo-2024-04-09/2024.11.09_18:51.json,2024.11.09_18:51,NONE,Max moves reached,200,Random_Player,0,0,0,0,N/A,16,7,Player_Black,0,0,0,0,gpt-4-turbo-2024-04-09,84092,1200,85292
../_logs/no_reflection/2024-11-09_gpt-4-turbo-2024-04-09/2024.11.09_19:27.json,2024.11.09_19:27,NONE,Max moves reached,200,Random_Player,0,0,0,0,N/A,20,9,Player_Black,0,0,0,0,gpt-4-turbo-2024-04-09,81080,1200,82280
../_logs/no_reflection/2024-11-09_gpt-4-turbo-2024-04-09/2024.11.09_16:28.json,2024.11.09_16:28,NONE,Max moves reached,200,Random_Player,0,0,0,0,N/A,10,24,Player_Black,0,0,0,0,gpt-4-turbo-2024-04-09,86565,1226,87791
../_logs/no_reflection/2024-11-09_gpt-4-turbo-2024-04-09/2024.11.09_19:00.json,2024.11.09_19:00,NONE,Max moves reached,200,Random_Player,0,0,0,0,N/A,15,14,Player_Black,0,0,0,0,gpt-4-turbo-2024-04-09,83968,1201,85169
../_logs/no_reflection/2025-01-09_gemini-2.0-flash-thinking-exp-1219_4/2025.01.09_12:19.json,2025.01.09_12:19,Random_Player,Too many wrong actions,2,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,3,0,0,gemini-2.0-flash-thinking-exp-1219,5466,1191,6657
../_logs/no_reflection/2025-01-09_gemini-2.0-flash-thinking-exp-1219_4/2025.01.09_12:18.json,2025.01.09_12:18,Random_Player,Too many wrong actions,2,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,3,0,0,gemini-2.0-flash-thinking-exp-1219,5190,1364,6554
../_logs/no_reflection/2025-01-09_gemini-2.0-flash-thinking-exp-1219_4/2025.01.09_12:13.json,2025.01.09_12:13,Random_Player,Too many wrong actions,4,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,3,0,0,gemini-2.0-flash-thinking-exp-1219,15461,3392,18853
../_logs/no_reflection/2025-01-09_gemini-2.0-flash-thinking-exp-1219_4/2025.01.09_12:09.json,2025.01.09_12:09,Random_Player,Too many wrong actions,2,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,3,0,0,gemini-2.0-flash-thinking-exp-1219,3908,1035,4943
../_logs/no_reflection/2025-01-09_gemini-2.0-flash-thinking-exp-1219_4/2025.01.09_12:11.json,2025.01.09_12:11,Random_Player,Too many wrong actions,2,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,3,0,0,gemini-2.0-flash-thinking-exp-1219,7250,1810,9060
../_logs/no_reflection/2025-01-09_gemini-2.0-flash-thinking-exp-1219_4/2025.01.09_12:07.json,2025.01.09_12:07,Random_Player,Too many wrong actions,2,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,3,0,0,gemini-2.0-flash-thinking-exp-1219,9402,2286,11688
../_logs/no_reflection/2025-01-09_gemini-2.0-flash-thinking-exp-1219_4/2025.01.09_12:06.json,2025.01.09_12:06,Random_Player,Too many wrong actions,2,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,3,0,0,gemini-2.0-flash-thinking-exp-1219,7290,1403,8693
../_logs/no_reflection/2025-01-09_gemini-2.0-flash-thinking-exp-1219_4/2025.01.09_12:10.json,2025.01.09_12:10,Random_Player,Too many wrong actions,2,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,3,0,0,gemini-2.0-flash-thinking-exp-1219,6237,1470,7707
../_logs/no_reflection/2025-01-09_gemini-2.0-flash-thinking-exp-1219_4/2025.01.09_12:17.json,2025.01.09_12:17,Random_Player,Too many wrong actions,2,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,3,0,0,gemini-2.0-flash-thinking-exp-1219,5123,1697,6820
../_logs/no_reflection/2025-01-09_gemini-2.0-flash-thinking-exp-1219_4/2025.01.09_12:16.json,2025.01.09_12:16,Random_Player,Too many wrong actions,2,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,3,0,0,gemini-2.0-flash-thinking-exp-1219,5149,969,6118
../_logs/no_reflection/2025-01-03_o1-preview-2024-09-12_2/2025.01.03_11:39.json,2025.01.03_11:39,Player_Black,Checkmate,72,Random_Player,0,0,0,0,N/A,0,37,Player_Black,1,0,0,0,o1-preview-2024-09-12,25714,220379,246093
../_logs/no_reflection/2025-01-03_o1-preview-2024-09-12_2/2025.01.03_02:58.json,2025.01.03_02:58,Player_Black,Checkmate,74,Random_Player,0,0,0,0,N/A,3,34,Player_Black,0,0,0,0,o1-preview-2024-09-12,24711,202912,227623
../_logs/no_reflection/2025-01-03_o1-preview-2024-09-12_2/2025.01.03_04:47.json,2025.01.03_04:47,NONE,Insufficient material,177,Random_Player,0,0,0,0,N/A,0,0,Player_Black,0,0,0,0,o1-preview-2024-09-12,46651,369683,416334
../_logs/no_reflection/2025-01-03_o1-preview-2024-09-12_2/2025.01.03_01:31.json,2025.01.03_01:31,NONE,Max moves reached,200,Random_Player,0,0,0,0,N/A,0,6,Player_Black,0,0,0,0,o1-preview-2024-09-12,61675,554899,616574
../_logs/no_reflection/2025-01-03_o1-preview-2024-09-12_2/2025.01.03_06:39.json,2025.01.03_06:39,Player_Black,Checkmate,42,Random_Player,0,0,0,0,N/A,16,44,Player_Black,0,0,0,0,o1-preview-2024-09-12,10762,100065,110827
../_logs/no_reflection/2025-01-03_o1-preview-2024-09-12_2/2025.01.03_13:16.json,2025.01.03_13:16,Player_Black,Checkmate,70,Random_Player,0,0,0,0,N/A,3,37,Player_Black,0,0,0,0,o1-preview-2024-09-12,23961,203022,226983
../_logs/no_reflection/2025-01-03_o1-preview-2024-09-12_2/2025.01.03_04:03.json,2025.01.03_04:03,Player_Black,Checkmate,68,Random_Player,0,0,0,0,N/A,6,30,Player_Black,1,0,0,0,o1-preview-2024-09-12,24462,214571,239033
../_logs/no_reflection/2025-01-03_o1-preview-2024-09-12_2/2025.01.03_08:37.json,2025.01.03_08:37,NONE,Max moves reached,200,Random_Player,0,0,0,0,N/A,0,9,Player_Black,1,0,0,0,o1-preview-2024-09-12,63527,533296,596823
../_logs/no_reflection/2025-01-03_o1-preview-2024-09-12_2/2025.01.03_00:00.json,2025.01.03_00:00,NONE,Max moves reached,200,Random_Player,0,0,0,0,N/A,0,13,Player_Black,0,0,0,0,o1-preview-2024-09-12,64227,554937,619164
../_logs/no_reflection/2025-01-03_o1-preview-2024-09-12_2/2025.01.03_04:38.json,2025.01.03_04:38,Random_Player,Too many wrong actions,20,Random_Player,0,0,0,0,N/A,39,39,Player_Black,2,1,0,0,o1-preview-2024-09-12,6286,48039,54325
../_logs/no_reflection/2025-01-03_o1-preview-2024-09-12_2/2025.01.03_03:30.json,2025.01.03_03:30,Player_Black,Checkmate,68,Random_Player,0,0,0,0,N/A,3,30,Player_Black,0,0,0,0,o1-preview-2024-09-12,21716,211439,233155
../_logs/no_reflection/2024-11-07_llama-3-70b-instruct-awq/2024.11.07_16:52.json,2024.11.07_16:52,NONE,Max moves reached,200,Random_Player,0,0,0,0,N/A,13,9,Player_Black,0,0,0,0,llama-3-70b-instruct-awq,107979,8640,116619
