path,time_started,winner,reason,number_of_moves,player_white_name,player_white_wrong_moves,player_white_wrong_actions,player_white_reflections_used,player_white_reflections_used_before_board,player_white_model,material_count_white,material_count_black,player_black_name,player_black_wrong_moves,player_black_wrong_actions,player_black_reflections_used,player_black_reflections_used_before_board,player_black_model,black_model_prompt_tokens,black_model_completion_tokens,black_model_total_tokens
../_logs/quantization_research/2025-01-20_gemma-2-9b-it@f16_NOFA/2025.01.21_00:23_1737408248343.json,2025.01.21_00:23,Random_Player,Too many wrong actions,16,Random_Player,0,0,0,0,N/A,39,39,Player_Black,2,1,0,0,alamios/gemma-2-9b-it,10312,893,11205
../_logs/quantization_research/2025-01-20_gemma-2-9b-it@f16_NOFA/2025.01.21_00:57.json,2025.01.21_00:57,Random_Player,Too many wrong actions,30,Random_Player,0,0,0,0,N/A,38,36,Player_Black,3,0,0,0,alamios/gemma-2-9b-it,17755,1769,19524
../_logs/quantization_research/2025-01-20_gemma-2-9b-it@f16_NOFA/2025.01.21_00:41.json,2025.01.21_00:41,Random_Player,Too many wrong actions,36,Random_Player,0,0,0,0,N/A,35,38,Player_Black,0,3,0,0,alamios/gemma-2-9b-it,21954,1557,23511
../_logs/quantization_research/2025-01-20_gemma-2-9b-it@f16_NOFA/2025.01.21_00:28_1737408549895.json,2025.01.21_00:28,Random_Player,Too many wrong actions,32,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,3,0,0,alamios/gemma-2-9b-it,20349,1735,22084
../_logs/quantization_research/2025-01-20_gemma-2-9b-it@f16_NOFA/2025.01.21_00:24_1737408394884.json,2025.01.21_00:24,Random_Player,Too many wrong actions,96,Random_Player,0,0,0,0,N/A,38,20,Player_Black,1,2,0,0,alamios/gemma-2-9b-it,54805,4931,59736
../_logs/quantization_research/2025-01-20_gemma-2-9b-it@f16_NOFA/2025.01.21_00:36.json,2025.01.21_00:36,Random_Player,Too many wrong actions,14,Random_Player,0,0,0,0,N/A,38,38,Player_Black,1,2,0,0,alamios/gemma-2-9b-it,12284,1044,13328
../_logs/quantization_research/2025-01-20_gemma-2-9b-it@f16_NOFA/2025.01.21_01:27_1737412100584.json,2025.01.21_01:27,Random_Player,Too many wrong actions,34,Random_Player,0,0,0,0,N/A,38,35,Player_Black,3,0,0,0,alamios/gemma-2-9b-it,20905,2293,23198
../_logs/quantization_research/2025-01-20_gemma-2-9b-it@f16_NOFA/2025.01.21_01:55_1737413740759.json,2025.01.21_01:55,Random_Player,Too many wrong actions,6,Random_Player,0,0,0,0,N/A,39,39,Player_Black,2,1,0,0,alamios/gemma-2-9b-it,5747,497,6244
../_logs/quantization_research/2025-01-20_gemma-2-9b-it@f16_NOFA/2025.01.21_01:37.json,2025.01.21_01:37,Random_Player,Too many wrong actions,14,Random_Player,0,0,0,0,N/A,39,38,Player_Black,2,1,0,0,alamios/gemma-2-9b-it,8053,771,8824
../_logs/quantization_research/2025-01-20_gemma-2-9b-it@f16_NOFA/2025.01.21_00:35.json,2025.01.21_00:35,Random_Player,Too many wrong actions,16,Random_Player,0,0,0,0,N/A,39,39,Player_Black,2,1,0,0,alamios/gemma-2-9b-it,10729,1107,11836
../_logs/quantization_research/2025-01-20_gemma-2-9b-it@f16_NOFA/2025.01.21_00:23.json,2025.01.21_00:23,Random_Player,Too many wrong actions,12,Random_Player,0,0,0,0,N/A,39,39,Player_Black,3,0,0,0,alamios/gemma-2-9b-it,7708,712,8420
../_logs/quantization_research/2025-01-20_gemma-2-9b-it@f16_NOFA/2025.01.21_01:22.json,2025.01.21_01:22,Random_Player,Too many wrong actions,74,Random_Player,0,0,0,0,N/A,34,31,Player_Black,2,1,0,0,alamios/gemma-2-9b-it,42425,3831,46256
../_logs/quantization_research/2025-01-20_gemma-2-9b-it@f16_NOFA/2025.01.21_00:58.json,2025.01.21_00:58,Random_Player,Too many wrong actions,36,Random_Player,0,0,0,0,N/A,28,39,Player_Black,1,2,0,0,alamios/gemma-2-9b-it,21432,2051,23483
../_logs/quantization_research/2025-01-20_gemma-2-9b-it@f16_NOFA/2025.01.21_01:43.json,2025.01.21_01:43,Random_Player,Checkmate,69,Random_Player,0,0,0,0,N/A,39,35,Player_Black,0,0,0,0,alamios/gemma-2-9b-it,34811,3402,38213
../_logs/quantization_research/2025-01-20_gemma-2-9b-it@f16_NOFA/2025.01.21_01:55.json,2025.01.21_01:55,Random_Player,Too many wrong actions,8,Random_Player,0,0,0,0,N/A,39,39,Player_Black,2,1,0,0,alamios/gemma-2-9b-it,6763,501,7264
../_logs/quantization_research/2025-01-20_gemma-2-9b-it@f16_NOFA/2025.01.21_00:54.json,2025.01.21_00:54,Random_Player,Too many wrong actions,24,Random_Player,0,0,0,0,N/A,38,39,Player_Black,0,3,0,0,alamios/gemma-2-9b-it,15463,1275,16738
../_logs/quantization_research/2025-01-20_gemma-2-9b-it@f16_NOFA/2025.01.21_00:42.json,2025.01.21_00:42,Random_Player,Too many wrong actions,110,Random_Player,0,0,0,0,N/A,27,21,Player_Black,2,1,0,0,alamios/gemma-2-9b-it,70085,6116,76201
../_logs/quantization_research/2025-01-20_gemma-2-9b-it@f16_NOFA/2025.01.21_01:54.json,2025.01.21_01:54,Random_Player,Too many wrong actions,42,Random_Player,0,0,0,0,N/A,39,39,Player_Black,3,0,0,0,alamios/gemma-2-9b-it,29173,2564,31737
../_logs/quantization_research/2025-01-20_gemma-2-9b-it@f16_NOFA/2025.01.21_01:15.json,2025.01.21_01:15,Random_Player,Too many wrong actions,74,Random_Player,0,0,0,0,N/A,29,24,Player_Black,2,1,0,0,alamios/gemma-2-9b-it,54639,4479,59118
../_logs/quantization_research/2025-01-20_gemma-2-9b-it@f16_NOFA/2025.01.21_01:42.json,2025.01.21_01:42,Random_Player,Too many wrong actions,52,Random_Player,0,0,0,0,N/A,39,32,Player_Black,0,3,0,0,alamios/gemma-2-9b-it,27025,2475,29500
../_logs/quantization_research/2025-01-20_gemma-2-9b-it@f16_NOFA/2025.01.21_00:59.json,2025.01.21_00:59,Random_Player,Too many wrong actions,12,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,3,0,0,alamios/gemma-2-9b-it,9391,839,10230
../_logs/quantization_research/2025-01-20_gemma-2-9b-it@f16_NOFA/2025.01.21_01:58.json,2025.01.21_01:58,Random_Player,Too many wrong actions,14,Random_Player,0,0,0,0,N/A,39,39,Player_Black,1,2,0,0,alamios/gemma-2-9b-it,9817,783,10600
../_logs/quantization_research/2025-01-20_gemma-2-9b-it@f16_NOFA/2025.01.21_00:29.json,2025.01.21_00:29,Random_Player,Too many wrong actions,40,Random_Player,0,0,0,0,N/A,38,39,Player_Black,1,2,0,0,alamios/gemma-2-9b-it,28426,2135,30561
../_logs/quantization_research/2025-01-20_gemma-2-9b-it@f16_NOFA/2025.01.21_01:53.json,2025.01.21_01:53,Random_Player,Too many wrong actions,18,Random_Player,0,0,0,0,N/A,39,39,Player_Black,1,2,0,0,alamios/gemma-2-9b-it,17494,1185,18679
../_logs/quantization_research/2025-01-20_gemma-2-9b-it@f16_NOFA/2025.01.21_01:28.json,2025.01.21_01:28,Random_Player,Too many wrong actions,56,Random_Player,0,0,0,0,N/A,38,37,Player_Black,1,2,0,0,alamios/gemma-2-9b-it,39355,3087,42442
../_logs/quantization_research/2025-01-20_gemma-2-9b-it@f16_NOFA/2025.01.21_00:49_1737410023816.json,2025.01.21_00:49,NONE,Max moves reached,200,Random_Player,0,0,0,0,N/A,23,11,Player_Black,0,0,0,0,alamios/gemma-2-9b-it,106627,10405,117032
../_logs/quantization_research/2025-01-20_gemma-2-9b-it@f16_NOFA/2025.01.21_00:54_1737410274785.json,2025.01.21_00:54,Random_Player,Too many wrong actions,142,Random_Player,0,0,0,0,N/A,31,17,Player_Black,1,2,0,0,alamios/gemma-2-9b-it,82940,7417,90357
../_logs/quantization_research/2025-01-20_gemma-2-9b-it@f16_NOFA/2025.01.21_01:08.json,2025.01.21_01:08,Random_Player,Too many wrong actions,30,Random_Player,0,0,0,0,N/A,39,36,Player_Black,1,2,0,0,alamios/gemma-2-9b-it,22832,1676,24508
../_logs/quantization_research/2025-01-20_gemma-2-9b-it@f16_NOFA/2025.01.21_01:05_1737410773585.json,2025.01.21_01:05,Random_Player,Too many wrong actions,22,Random_Player,0,0,0,0,N/A,39,39,Player_Black,1,2,0,0,alamios/gemma-2-9b-it,13977,1219,15196
../_logs/quantization_research/2025-01-20_gemma-2-9b-it@f16_NOFA/2025.01.21_01:24.json,2025.01.21_01:24,Random_Player,Too many wrong actions,52,Random_Player,0,0,0,0,N/A,38,28,Player_Black,1,2,0,0,alamios/gemma-2-9b-it,30131,2745,32876
../_logs/quantization_research/2025-01-20_gemma-2-9b-it@f16_NOFA/2025.01.21_00:48.json,2025.01.21_00:48,Random_Player,Too many wrong actions,18,Random_Player,0,0,0,0,N/A,39,30,Player_Black,1,2,0,0,alamios/gemma-2-9b-it,13619,1102,14721
../_logs/quantization_research/2025-01-20_gemma-2-9b-it@f16_NOFA/2025.01.21_01:33.json,2025.01.21_01:33,NONE,Max moves reached,200,Random_Player,0,0,0,0,N/A,26,9,Player_Black,0,0,0,0,alamios/gemma-2-9b-it,110863,10417,121280
../_logs/quantization_research/2025-01-20_gemma-2-9b-it@f16_NOFA/2025.01.21_00:49.json,2025.01.21_00:49,Random_Player,Too many wrong actions,12,Random_Player,0,0,0,0,N/A,39,39,Player_Black,2,1,0,0,alamios/gemma-2-9b-it,7260,758,8018
../_logs/quantization_research/2025-01-20_gemma-2-9b-it@f16_NOFA/2025.01.21_01:25.json,2025.01.21_01:25,Random_Player,Too many wrong actions,54,Random_Player,0,0,0,0,N/A,39,38,Player_Black,1,2,0,0,alamios/gemma-2-9b-it,30841,2783,33624
../_logs/quantization_research/2025-01-20_gemma-2-9b-it@f16_NOFA/2025.01.21_00:24.json,2025.01.21_00:24,Random_Player,Too many wrong actions,10,Random_Player,0,0,0,0,N/A,39,39,Player_Black,1,2,0,0,alamios/gemma-2-9b-it,11172,857,12029
../_logs/quantization_research/2025-01-20_gemma-2-9b-it@f16_NOFA/2025.01.21_01:48.json,2025.01.21_01:48,NONE,Max moves reached,200,Random_Player,0,0,0,0,N/A,30,21,Player_Black,0,0,0,0,alamios/gemma-2-9b-it,111546,10723,122269
../_logs/quantization_research/2025-01-20_gemma-2-9b-it@f16_NOFA/2025.01.21_00:45.json,2025.01.21_00:45,Random_Player,Too many wrong actions,152,Random_Player,0,0,0,0,N/A,34,27,Player_Black,0,3,0,0,alamios/gemma-2-9b-it,93704,8093,101797
../_logs/quantization_research/2025-01-20_gemma-2-9b-it@f16_NOFA/2025.01.21_00:53.json,2025.01.21_00:53,Random_Player,Too many wrong actions,28,Random_Player,0,0,0,0,N/A,39,39,Player_Black,1,2,0,0,alamios/gemma-2-9b-it,17067,1393,18460
../_logs/quantization_research/2025-01-20_gemma-2-9b-it@f16_NOFA/2025.01.21_01:29.json,2025.01.21_01:29,Random_Player,Too many wrong actions,104,Random_Player,0,0,0,0,N/A,35,34,Player_Black,0,3,0,0,alamios/gemma-2-9b-it,56249,5103,61352
../_logs/quantization_research/2025-01-20_gemma-2-9b-it@f16_NOFA/2025.01.21_00:28.json,2025.01.21_00:28,Random_Player,Too many wrong actions,8,Random_Player,0,0,0,0,N/A,39,39,Player_Black,2,1,0,0,alamios/gemma-2-9b-it,5452,455,5907
../_logs/quantization_research/2025-01-20_gemma-2-9b-it@f16_NOFA/2025.01.21_01:53_1737413647611.json,2025.01.21_01:53,Random_Player,Too many wrong actions,26,Random_Player,0,0,0,0,N/A,39,36,Player_Black,0,3,0,0,alamios/gemma-2-9b-it,14256,1338,15594
../_logs/quantization_research/2025-01-20_gemma-2-9b-it@f16_NOFA/2025.01.21_01:05.json,2025.01.21_01:05,Random_Player,Too many wrong actions,6,Random_Player,0,0,0,0,N/A,39,39,Player_Black,1,2,0,0,alamios/gemma-2-9b-it,3989,294,4283
../_logs/quantization_research/2025-01-20_gemma-2-9b-it@f16_NOFA/2025.01.21_01:13.json,2025.01.21_01:13,Random_Player,Too many wrong actions,92,Random_Player,0,0,0,0,N/A,36,34,Player_Black,2,1,0,0,alamios/gemma-2-9b-it,57564,5516,63080
../_logs/quantization_research/2025-01-20_gemma-2-9b-it@f16_NOFA/2025.01.21_01:44.json,2025.01.21_01:44,Random_Player,Too many wrong actions,66,Random_Player,0,0,0,0,N/A,36,38,Player_Black,0,3,0,0,alamios/gemma-2-9b-it,44507,3745,48252
../_logs/quantization_research/2025-01-27_qwen2.5-14b-instruct-1m@q4_k_m/2025.01.27_16:20.json,2025.01.27_16:20,Random_Player,Max turns in single dialog,4,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,0,0,0,qwen2.5-14b-instruct-1m@q4_k_m,13364,1928,15292
../_logs/quantization_research/2025-01-27_qwen2.5-14b-instruct-1m@q4_k_m/2025.01.27_15:58_1737982726415.json,2025.01.27_15:58,Random_Player,Too many wrong actions,4,Random_Player,0,0,0,0,N/A,39,39,Player_Black,3,0,0,0,qwen2.5-14b-instruct-1m@q4_k_m,4710,846,5556
../_logs/quantization_research/2025-01-27_qwen2.5-14b-instruct-1m@q4_k_m/2025.01.27_16:41_1737985341475.json,2025.01.27_16:41,Random_Player,Max turns in single dialog,2,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,0,0,0,qwen2.5-14b-instruct-1m@q4_k_m,10499,1332,11831
../_logs/quantization_research/2025-01-27_qwen2.5-14b-instruct-1m@q4_k_m/2025.01.27_16:42_1737985373378.json,2025.01.27_16:42,Random_Player,Max turns in single dialog,6,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,0,0,0,qwen2.5-14b-instruct-1m@q4_k_m,13357,1344,14701
../_logs/quantization_research/2025-01-27_qwen2.5-14b-instruct-1m@q4_k_m/2025.01.27_15:58_1737982754675.json,2025.01.27_15:58,Random_Player,Max turns in single dialog,10,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,2,0,0,qwen2.5-14b-instruct-1m@q4_k_m,13011,1918,14929
../_logs/quantization_research/2025-01-27_qwen2.5-14b-instruct-1m@q4_k_m/2025.01.27_15:06.json,2025.01.27_15:06,Random_Player,Max turns in single dialog,4,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,1,0,0,qwen2.5-14b-instruct-1m@q4_k_m,9723,945,10668
../_logs/quantization_research/2025-01-27_qwen2.5-14b-instruct-1m@q4_k_m/2025.01.27_16:41.json,2025.01.27_16:41,Random_Player,Max turns in single dialog,4,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,1,0,0,qwen2.5-14b-instruct-1m@q4_k_m,10404,1431,11835
../_logs/quantization_research/2025-01-27_qwen2.5-14b-instruct-1m@q4_k_m/2025.01.27_15:51.json,2025.01.27_15:51,Random_Player,Max turns in single dialog,2,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,0,0,0,qwen2.5-14b-instruct-1m@q4_k_m,12612,1893,14505
../_logs/quantization_research/2025-01-27_qwen2.5-14b-instruct-1m@q4_k_m/2025.01.27_15:06_1737979639392.json,2025.01.27_15:06,Random_Player,Max turns in single dialog,4,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,0,0,0,qwen2.5-14b-instruct-1m@q4_k_m,16878,2172,19050
../_logs/quantization_research/2025-01-27_qwen2.5-14b-instruct-1m@q4_k_m/2025.01.27_15:50.json,2025.01.27_15:50,Random_Player,Max turns in single dialog,4,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,0,0,0,qwen2.5-14b-instruct-1m@q4_k_m,15385,2697,18082
../_logs/quantization_research/2025-01-27_qwen2.5-14b-instruct-1m@q4_k_m/2025.01.27_15:07.json,2025.01.27_15:07,Random_Player,Max turns in single dialog,2,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,1,0,0,qwen2.5-14b-instruct-1m@q4_k_m,11486,30059,41545
../_logs/quantization_research/2025-01-27_qwen2.5-14b-instruct-1m@q4_k_m/2025.01.27_14:38_1737977968577.json,2025.01.27_14:38,Random_Player,Max turns in single dialog,4,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,0,0,0,qwen2.5-14b-instruct-1m@q4_k_m,20046,3235,23281
../_logs/quantization_research/2025-01-27_qwen2.5-14b-instruct-1m@q4_k_m/2025.01.27_15:27.json,2025.01.27_15:27,Random_Player,Too many wrong actions,4,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,3,0,0,qwen2.5-14b-instruct-1m@q4_k_m,4398,416,4814
../_logs/quantization_research/2025-01-27_qwen2.5-14b-instruct-1m@q4_k_m/2025.01.27_16:21.json,2025.01.27_16:21,Random_Player,Max turns in single dialog,2,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,0,0,0,qwen2.5-14b-instruct-1m@q4_k_m,13786,29065,42851
../_logs/quantization_research/2025-01-27_qwen2.5-14b-instruct-1m@q4_k_m/2025.01.27_14:40.json,2025.01.27_14:40,Random_Player,Max turns in single dialog,2,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,0,0,0,qwen2.5-14b-instruct-1m@q4_k_m,11417,1216,12633
../_logs/quantization_research/2025-01-27_qwen2.5-14b-instruct-1m@q4_k_m/2025.01.27_16:29_1737984696241.json,2025.01.27_16:29,Random_Player,Max turns in single dialog,10,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,2,0,0,qwen2.5-14b-instruct-1m@q4_k_m,12675,7484,20159
../_logs/quantization_research/2025-01-27_qwen2.5-14b-instruct-1m@q4_k_m/2025.01.27_14:56.json,2025.01.27_14:56,Random_Player,Max turns in single dialog,2,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,0,0,0,qwen2.5-14b-instruct-1m@q4_k_m,12926,1390,14316
../_logs/quantization_research/2025-01-27_qwen2.5-14b-instruct-1m@q4_k_m/2025.01.27_15:16.json,2025.01.27_15:16,Random_Player,Max turns in single dialog,4,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,0,0,0,qwen2.5-14b-instruct-1m@q4_k_m,13003,1706,14709
../_logs/quantization_research/2025-01-27_qwen2.5-14b-instruct-1m@q4_k_m/2025.01.27_15:28_1737981553811.json,2025.01.27_15:28,Random_Player,Too many wrong actions,2,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,3,0,0,qwen2.5-14b-instruct-1m@q4_k_m,17054,45119,62173
../_logs/quantization_research/2025-01-27_qwen2.5-14b-instruct-1m@q4_k_m/2025.01.27_14:40_1737978071692.json,2025.01.27_14:40,Random_Player,Too many wrong actions,4,Random_Player,0,0,0,0,N/A,39,39,Player_Black,3,0,0,0,qwen2.5-14b-instruct-1m@q4_k_m,8283,1139,9422
../_logs/quantization_research/2025-01-27_qwen2.5-14b-instruct-1m@q4_k_m/2025.01.27_15:27_1737980884120.json,2025.01.27_15:27,Random_Player,Max turns in single dialog,10,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,0,0,0,qwen2.5-14b-instruct-1m@q4_k_m,19752,2198,21950
../_logs/quantization_research/2025-01-27_qwen2.5-14b-instruct-1m@q4_k_m/2025.01.27_14:37.json,2025.01.27_14:37,Random_Player,Max turns in single dialog,6,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,2,0,0,qwen2.5-14b-instruct-1m@q4_k_m,14342,1673,16015
../_logs/quantization_research/2025-01-27_qwen2.5-14b-instruct-1m@q4_k_m/2025.01.27_14:36.json,2025.01.27_14:36,Random_Player,Max turns in single dialog,10,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,2,0,0,qwen2.5-14b-instruct-1m@q4_k_m,16876,2162,19038
../_logs/quantization_research/2025-01-27_qwen2.5-14b-instruct-1m@q4_k_m/2025.01.27_16:31_1737984729619.json,2025.01.27_16:31,Random_Player,Max turns in single dialog,2,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,0,0,0,qwen2.5-14b-instruct-1m@q4_k_m,11009,1805,12814
../_logs/quantization_research/2025-01-27_qwen2.5-14b-instruct-1m@q4_k_m/2025.01.27_16:31.json,2025.01.27_16:31,Random_Player,Too many wrong actions,2,Random_Player,0,0,0,0,N/A,39,39,Player_Black,0,3,0,0,qwen2.5-14b-instruct-1m@q4_k_m,3727,516,4243
